@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.Randomize-S7-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-last-precision5-weka.filters.supervised.instance.ClassBalancer-num-intervals0-do-not-check-capabilities-weka.filters.MultiFilter-Fweka.filters.unsupervised.instance.Randomize -S 7-Fweka.filters.unsupervised.instance.RemoveDuplicates -do-not-check-capabilities-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Reorder -R first-last-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.attribute.Discretize -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.supervised.instance.ClassBalancer -num-intervals 0 -do-not-check-capabilities'

@attribute pacman_position_x {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute pacman_position_y {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_1_position_y {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_2_position_x {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_2_position_y {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_3_position_x {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_3_position_y {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_4_position_x {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_4_position_y {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_2_distance {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_3_distance {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute ghost_4_distance {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute pac_dots_distance {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute score {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}
@attribute next_action {North,South,East,West,Stop}

@data
'\'(0.4-0.6]\'','\'(0.4-0.6]\'',East,True,False,False,False,'\'(-inf-0.2]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',West,Stop,Stop,Stop,'\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.2-0.4]\'',East,{0.627059}
'\'(0.4-0.6]\'','\'(0.2-0.4]\'',South,True,True,True,True,'\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(0.6-0.8]\'','\'(0.4-0.6]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'',Stop,Stop,Stop,Stop,'\'(0.4-0.6]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'',South,{0.859677}
'\'(0.4-0.6]\'','\'(-inf-0.2]\'',Stop,True,True,True,True,'\'(0.4-0.6]\'','\'(0.8-inf)\'','\'(0.6-0.8]\'','\'(0.8-inf)\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'',Stop,West,West,West,'\'(0.6-0.8]\'','\'(0.6-0.8]\'','\'(0.4-0.6]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',Stop,{2.47907}
'\'(0.4-0.6]\'','\'(0.4-0.6]\'',East,True,False,False,True,'\'(0.8-inf)\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.4-0.6]\'','\'(0.2-0.4]\'',East,Stop,Stop,North,'\'(0.2-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(-inf-0.2]\'',East,{0.627059}
'\'(0.8-inf)\'','\'(-inf-0.2]\'',South,False,False,False,True,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.8-inf)\'','\'(-inf-0.2]\'',Stop,Stop,Stop,West,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',Stop,{2.47907}
'\'(0.6-0.8]\'','\'(0.6-0.8]\'',North,True,True,True,True,'\'(0.8-inf)\'','\'(0.8-inf)\'','\'(0.8-inf)\'','\'(0.8-inf)\'','\'(0.4-0.6]\'','\'(0.8-inf)\'','\'(0.2-0.4]\'','\'(0.8-inf)\'',East,South,South,North,'\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',North,{0.969091}
'\'(0.4-0.6]\'','\'(0.2-0.4]\'',South,False,False,True,True,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.6-0.8]\'','\'(0.2-0.4]\'','\'(0.8-inf)\'','\'(0.2-0.4]\'',Stop,Stop,Stop,Stop,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',East,{0.627059}
'\'(0.2-0.4]\'','\'(-inf-0.2]\'',South,False,True,True,True,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.6-0.8]\'','\'(-inf-0.2]\'','\'(0.6-0.8]\'','\'(0.2-0.4]\'','\'(0.8-inf)\'','\'(0.2-0.4]\'',Stop,Stop,Stop,Stop,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',South,{0.859677}
'\'(-inf-0.2]\'','\'(0.2-0.4]\'',South,True,False,False,False,'\'(0.2-0.4]\'','\'(0.2-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'',Stop,Stop,Stop,Stop,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.8-inf)\'','\'(0.2-0.4]\'',South,{0.859677}
'\'(0.4-0.6]\'','\'(0.2-0.4]\'',East,False,True,True,True,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.8-inf)\'','\'(0.2-0.4]\'','\'(0.8-inf)\'','\'(0.4-0.6]\'','\'(0.2-0.4]\'','\'(0.2-0.4]\'',Stop,South,South,North,'\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.4-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.2]\'','\'(0.6-0.8]\'',East,{0.627059}
