@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.Randomize-S7-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x numeric
@attribute ghost_1_position_y numeric
@attribute ghost_2_position_x numeric
@attribute ghost_2_position_y numeric
@attribute ghost_3_position_x numeric
@attribute ghost_3_position_y numeric
@attribute ghost_4_position_x numeric
@attribute ghost_4_position_y numeric
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance numeric
@attribute ghost_2_distance numeric
@attribute ghost_3_distance numeric
@attribute ghost_4_distance numeric
@attribute pac_dots_distance numeric
@attribute score numeric
@attribute next_action {North,South,East,West,Stop}

@data
0.307692,0.166667,East,False,False,False,True,0,0,0.076923,0,0,0,0.333333,0.238095,Stop,Stop,Stop,Stop,0,0,0,0.194444,0.647059,0.249224,North
0.461538,0.277778,North,True,True,False,True,0.266667,0.294118,0.230769,0.647059,0,0,0.285714,0.52381,Stop,Stop,Stop,Stop,0.37037,0.538462,0,0.166667,0.470588,0.082385,North
0.423077,0.333333,South,True,True,True,True,0.333333,0.176471,0.230769,0.588235,0.5,0.263158,0.238095,0.428571,East,South,South,East,0.407407,0.423077,0.166667,0.111111,0.470588,0.015857,East
0.461538,0.333333,East,True,True,True,True,0.266667,0.176471,0.307692,0.588235,0.5,0.210526,0.285714,0.428571,West,East,South,West,0.481481,0.423077,0.166667,0.111111,0.411765,0.015512,East
0.730769,0.5,West,True,True,True,True,0.866667,0.941176,0.923077,0.941176,0.555556,1,0.238095,0.761905,North,North,West,East,0.481481,0.5,0.5,0.388889,0,0.002758,West
0.5,0.277778,West,True,True,True,True,0.2,0.117647,0.538462,0.705882,0.5,0.263158,0.142857,0.333333,South,South,East,West,0.555556,0.461538,0.066667,0.166667,0,0.045157,West
0.461538,0.222222,East,True,True,False,True,0.266667,0.294118,0.230769,0.647059,0,0,0.285714,0.52381,Stop,Stop,Stop,Stop,0.333333,0.576923,0,0.194444,0.529412,0.08273,North
0.230769,0.166667,West,True,True,True,True,0.333333,0.294118,0.846154,0.411765,0.833333,0.526316,0.571429,0.285714,North,North,East,West,0.111111,0.384615,0.666667,0.416667,0.117647,0.252671,West
0.5,0.833333,West,False,True,False,True,0,0,0.923077,0.823529,0,0,0.142857,0.904762,Stop,East,Stop,West,0,0.115385,0,0.25,0,0.136505,South
0,0.222222,South,True,True,True,True,0.266667,0.470588,0.692308,0.117647,0.666667,0.263158,0.857143,0.285714,Stop,Stop,Stop,Stop,0.296296,0.538462,0.566667,0.722222,0,0.012754,East
