@relation InstanceResultListener

@attribute Key_Dataset {'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.Id3,weka.classifiers.trees.J48,weka.classifiers.trees.LMT,weka.classifiers.trees.RandomForest,weka.classifiers.trees.RandomTree,weka.classifiers.lazy.IBk,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-I -1 -M 15 -W 0.0','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-K 0 -M 1.0 -V 0.001 -S 1','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {48055541465867954,-2693678647096322561,-217733168393644444,-1113212459618104943,1116839470751428698,-9051119597407396024,-3080186098777067172,-5990607817048210779,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 53\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 47\n','Number of leaves: 60\nSize of the tree: 80\n','Number of leaves: 49\nSize of the tree: 67\n','Number of leaves: 89\nSize of the tree: 120\n','Number of leaves: 58\nSize of the tree: 82\n','Number of leaves: 32\nSize of the tree: 45\n','Number of leaves: 39\nSize of the tree: 53\n','Number of leaves: 56\nSize of the tree: 75\n','Number of leaves: 30\nSize of the tree: 44\n','Number of leaves: 42\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 40\n','Number of leaves: 37\nSize of the tree: 52\n','Number of leaves: 53\nSize of the tree: 72\n','Number of leaves: 38\nSize of the tree: 54\n','Number of leaves: 48\nSize of the tree: 65\n','Number of leaves: 47\nSize of the tree: 63\n','Number of leaves: 62\nSize of the tree: 84\n','Number of leaves: 51\nSize of the tree: 71\n','Number of leaves: 48\nSize of the tree: 68\n','Number of leaves: 47\nSize of the tree: 66\n','Number of leaves: 30\nSize of the tree: 41\n','Number of leaves: 54\nSize of the tree: 74\n','Number of leaves: 42\nSize of the tree: 56\n','Number of leaves: 51\nSize of the tree: 68\n','Number of leaves: 80\nSize of the tree: 108\n','Number of leaves: 61\nSize of the tree: 82\n','Number of leaves: 46\nSize of the tree: 64\n','Number of leaves: 39\nSize of the tree: 56\n','Number of leaves: 44\nSize of the tree: 63\n','Number of leaves: 82\nSize of the tree: 109\n','Number of leaves: 31\nSize of the tree: 43\n','Number of leaves: 25\nSize of the tree: 34\n','Number of leaves: 44\nSize of the tree: 60\n','Number of leaves: 66\nSize of the tree: 89\n','Number of leaves: 41\nSize of the tree: 57\n','Number of leaves: 38\nSize of the tree: 51\n','Number of leaves: 52\nSize of the tree: 70\n','Number of leaves: 27\nSize of the tree: 38\n','Number of leaves: 45\nSize of the tree: 62\n','Number of leaves: 67\nSize of the tree: 91\n','Number of leaves: 40\nSize of the tree: 55\n','Number of leaves: 36\nSize of the tree: 50\n','Number of leaves: 79\nSize of the tree: 109\n','Number of leaves: 35\nSize of the tree: 48\n','Number of leaves: 58\nSize of the tree: 79\n','Number of leaves: 55\nSize of the tree: 76\n','Number of leaves: 56\nSize of the tree: 78\n','Number of leaves: 70\nSize of the tree: 97\n','Number of leaves: 43\nSize of the tree: 61\n','Number of leaves: 65\nSize of the tree: 87\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,2,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,26,22,5,49.056604,41.509434,9.433962,0.385689,0.179167,0.412159,66.626155,112.085177,100.734767,21482.830075,-21382.095308,1.900656,447.55896,-445.460319,49.949548,1.040616,54.750339,0.636364,7,0.189189,7,0.810811,30,0.363636,4,0.5,0.636364,0.56,0.413495,0.75,0.446684,0.541667,0.17194,0.82806,0.458333,0.533871,0.541667,0.524302,0.365581,0.681876,0.449548,0.59174,0.541667,0.004,0,0.015625,0,15.625,0,41833,134841,22130,52.830189,20,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,3,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,30,21,2,56.603774,39.622642,3.773585,0.439854,0.164706,0.397843,57.832353,105.299896,106.288584,20410.584963,-20304.296378,2.005445,400.207548,-398.123458,52.112344,1.021811,50.951818,0.6,6,0.02439,1,0.97561,40,0.4,4,0.857143,0.6,0.705882,0.664117,0.799784,0.613711,0.588235,0.155556,0.844444,0.411765,0.605245,0.588235,0.591402,0.443765,0.723496,0.470622,0.56581,0.588235,0.003,0,0,0,0,0,38511,134841,22130,60.377358,20.754717,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,4,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,35,18,0,66.037736,33.962264,0,0.543322,0.135094,0.362486,45.696013,94.219167,110.028145,18259.736966,-18149.70882,2.076003,344.523339,-342.447336,68.489259,1.29225,62.247036,0.636364,7,0.119048,5,0.880952,37,0.363636,4,0.583333,0.636364,0.608696,0.501296,0.754329,0.446684,0.660377,0.123939,0.876061,0.339623,0.681656,0.660377,0.661757,0.542064,0.778064,0.563614,0.680913,0.660377,0.005,0,0,0,0,0,42612,134841,22130,67.924528,20.754717,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,5,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,30,20,3,56.603774,37.735849,5.660377,0.472852,0.158,0.393065,56.478678,104.869486,104.763049,20407.415037,-20302.651989,1.976661,408.148301,-406.05304,58.362725,1.167254,59.051821,0.727273,8,0.179487,7,0.820513,32,0.272727,3,0.533333,0.727273,0.615385,0.495176,0.780303,0.444483,0.6,0.12237,0.87763,0.4,0.635026,0.6,0.606535,0.48309,0.736881,0.497605,0.581955,0.6,0.009,0,0.015625,0,15.625,0,40935,134841,22130,58.490566,19.622642,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,6,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,27,22,3,51.923077,42.307692,5.769231,0.397092,0.173878,0.412954,62.484103,110.701082,99.978262,21483.321928,-21383.343666,1.922659,438.435141,-436.394769,44.080116,0.899594,46.78907,0.727273,8,0.078947,3,0.921053,35,0.272727,3,0.727273,0.727273,0.727273,0.648325,0.878049,0.688462,0.55102,0.144849,0.855151,0.44898,0.563776,0.55102,0.557205,0.408505,0.71612,0.476446,0.431502,0.55102,0.008,0,0,0,0,0,41514,135110,21861,55.769231,19.615385,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,7,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,28,18,6,53.846154,34.615385,11.538462,0.466495,0.155652,0.38909,59.852884,108.183004,92.969935,18259.736966,-18166.767031,1.787883,396.950804,-394.929718,50.028358,1.087573,60.830199,0.6,6,0.083333,3,0.916667,33,0.4,4,0.666667,0.6,0.631579,0.537204,0.730599,0.45979,0.608696,0.139454,0.860546,0.391304,0.63196,0.608696,0.609764,0.477896,0.722674,0.477352,0.486316,0.608696,0.006,0,0,0,0,0,37428,135110,21861,55.769231,18.461538,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,8,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,30,22,0,57.692308,42.307692,0,0.430562,0.169744,0.402917,57.619724,105.145514,105.254343,21484.321928,-21379.067585,2.024122,413.160037,-411.135915,48.890731,0.940206,46.450085,0.727273,8,0.170732,7,0.829268,34,0.272727,3,0.533333,0.727273,0.615385,0.501694,0.776053,0.448834,0.576923,0.138116,0.861884,0.423077,0.596418,0.576923,0.58083,0.442118,0.73147,0.468401,0.459617,0.576923,0.011,0,0,0,0,0,40575,135110,21861,61.538462,21.538462,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,9,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,29,22,1,55.769231,42.307692,1.923077,0.40854,0.177124,0.409913,61.385927,108.159701,103.025902,22557,-22453.974098,1.981267,442.294118,-440.274002,47.703247,0.935358,47.210075,0.4,4,0.097561,4,0.902439,37,0.6,6,0.5,0.4,0.444444,0.33018,0.637472,0.342408,0.568627,0.161138,0.838862,0.431373,0.56953,0.568627,0.567591,0.409098,0.704451,0.455887,0.621141,0.568627,0.004,0,0,0,0,0,41735,135110,21861,57.692308,21.538462,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',9,10,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,32,19,1,61.538462,36.538462,1.923077,0.495575,0.149673,0.372312,51.610304,97.725316,104.099194,17190.584963,-17086.485768,2.001908,337.070293,-335.029133,57.474831,1.126957,56.294181,0.5,6,0.025641,1,0.974359,38,0.5,6,0.857143,0.5,0.631579,0.584729,0.736458,0.534035,0.627451,0.126806,0.873194,0.372549,0.679272,0.627451,0.631353,0.523841,0.767318,0.53363,0.504759,0.627451,0.004,0,0.015625,0,15.625,0,38931,135110,21861,67.307692,21.923077,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,1,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,30,20,3,56.603774,37.735849,5.660377,0.450549,0.156,0.383406,55.994945,102.746755,102.163206,18263.415037,-18161.251832,1.927608,365.268301,-363.225037,54.987716,1.099754,57.052809,0.5,5,0.125,5,0.875,35,0.5,5,0.5,0.5,0.5,0.375,0.695887,0.346865,0.6,0.156749,0.843251,0.4,?,0.6,?,?,0.738526,0.504667,?,0.6,0.004,0.001,0,0,0,0,40074,134841,22130,62.264151,20.754717,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,2,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,34,18,1,64.150943,33.962264,1.886792,0.532934,0.142949,0.366098,49.622213,96.799591,104.54099,18261,-18156.45901,1.972472,351.173077,-349.162673,60.040192,1.154619,58.536667,0.7,7,0.071429,3,0.928571,39,0.3,3,0.7,0.7,0.7,0.628571,0.782468,0.520926,0.653846,0.113208,0.886792,0.346154,0.687118,0.653846,0.661713,0.546241,0.771135,0.553356,0.706667,0.653846,0.005,0,0,0,0,0,39637,134841,22130,66.037736,21.509434,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,3,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,35,15,3,66.037736,28.301887,5.660377,0.590388,0.12,0.34641,43.058363,92.836795,101.85151,16110,-16008.14849,1.921727,322.2,-320.16297,63.491159,1.269823,66.077202,0.818182,9,0.076923,3,0.923077,36,0.181818,2,0.75,0.818182,0.782609,0.718979,0.873377,0.651372,0.7,0.108994,0.891006,0.3,0.692939,0.7,0.680569,0.593399,0.777012,0.549557,0.658305,0.7,0.004,0,0,0,0,0,42335,134841,22130,66.037736,18.867925,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,4,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,31,21,1,58.490566,39.622642,1.886792,0.463654,0.162692,0.396838,56.090773,104.168774,105.987691,21482.736966,-21376.749274,1.999768,413.129557,-411.091332,53.857759,1.035726,51.79232,0.5,6,0.1,4,0.9,36,0.5,6,0.6,0.5,0.545455,0.427618,0.70122,0.446541,0.596154,0.124301,0.875699,0.403846,0.651282,0.596154,0.603204,0.485996,0.736947,0.501341,0.566272,0.596154,0.004,0,0,0,0,0,40463,134841,22130,60.377358,20.754717,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,5,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,472,53,29,20,4,54.716981,37.735849,7.54717,0.465357,0.161633,0.395278,58.700154,106.029848,103.628787,19336.321928,-19232.693142,1.95526,394.618815,-392.503942,54.070401,1.103478,56.436356,0.454545,5,0.078947,3,0.921053,35,0.545455,6,0.625,0.454545,0.526316,0.424009,0.710366,0.42918,0.591837,0.120609,0.879391,0.408163,0.639867,0.591837,0.599917,0.486677,0.739324,0.506169,0.52021,0.591837,0.007,0,0.015625,0,15.625,0,39615,134841,22130,58.490566,19.622642,?,?,?,?,?
'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-Y-B5-M-1.0-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Discretize -Y -B 5 -M -1.0 -R first-last -precision 5-Fweka.filters.unsupervised.attribute.Center',10,6,weka.classifiers.trees.Id3,'',-2693678647096322561,20210402.1644,473,52,35,15,2,67.307692,28.846154,3.846154,0.59893,0.1232,0.343919,43.357581,91.178132,104.059195,15039.152003,-14935.092808,2.001138,300.78304,-298.701856,66.079133,1.321583,66.041543,0.666667,6,0.097561,4,0.902439,37,0.333333,3,0.6,0.666667,0.631579,0.546608,0.718404,0.423427,0.7,0.105539,0.894461,0.3,0.701167,0.7,0.697454,0.588141,0.794215,0.5779,0.684247,0.7,0.004,0,0,0,0,0,41893,135110,21861,69.230769,20.384615,?,?,?,?,?
