@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
1,14,South,True,True,True,True,5,9,10,5,17,5,23,8,West,North,South,North,9,18,25,27,-1,-6,-1,South,-7
1,13,South,True,True,True,True,5,9,10,5,17,4,23,9,West,North,South,North,8,17,25,26,-1,-7,-1,South,-8
1,12,South,True,True,True,True,5,8,9,5,16,4,23,9,South,West,West,East,8,15,23,26,-1,-8,-1,South,-9
1,11,South,True,True,True,True,5,9,9,6,16,4,24,9,North,North,West,East,6,13,22,26,-1,-9,-1,South,-10
1,10,South,True,True,True,True,5,9,9,6,15,4,25,9,North,North,West,South,5,12,20,26,-1,-10,-1,South,-11
1,9,South,True,True,True,True,5,10,8,6,14,4,25,8,North,West,West,South,5,10,18,26,-1,-11,-1,South,-12
1,8,South,True,True,True,True,5,10,8,6,14,4,25,7,North,West,West,West,6,9,17,24,-1,-12,-1,South,-13
1,7,South,True,True,True,True,5,10,8,7,13,4,24,7,North,North,West,South,7,7,15,24,-1,-13,-1,South,-14
1,6,South,True,True,True,True,5,9,8,6,13,3,24,6,South,South,South,North,7,7,15,24,-1,-14,-1,East,-15
2,6,East,True,True,True,True,5,9,8,5,14,3,24,7,South,South,East,North,6,7,15,24,-1,-15,-1,East,-16
3,6,East,True,True,True,True,4,9,9,5,14,4,24,8,West,East,North,North,4,7,13,24,-1,-16,-1,East,-17
4,6,East,True,True,True,True,4,8,10,5,15,4,24,9,South,East,East,South,2,7,13,22,-1,-17,-1,North,-18
4,7,North,True,True,True,True,5,8,10,6,15,4,24,8,East,North,East,South,2,7,14,21,-1,-18,-1,North,-19
4,8,North,True,True,True,True,5,8,10,5,16,4,24,8,East,South,East,East,1,9,16,21,-1,-19,-1,North,-20
4,9,North,True,True,True,True,5,7,9,5,15,4,25,8,South,West,West,South,3,9,16,23,-1,-20,-1,East,-21
5,9,East,True,True,True,True,5,8,9,4,14,4,25,7,Stop,South,West,West,1,9,14,21,-1,-21,199,South,178
5,8,South,False,True,True,True,1,1,10,4,14,3,24,7,Stop,East,South,South,-1,9,14,21,-1,178,-1,South,177
5,7,South,False,True,True,True,1,1,10,5,13,3,24,6,Stop,North,West,East,-1,7,12,21,-1,177,-1,East,176
6,7,East,False,True,True,True,1,1,11,5,13,4,25,6,Stop,East,North,East,-1,7,10,21,-1,176,-1,Stop,175
6,7,East,False,True,True,True,1,1,10,5,13,3,26,6,Stop,West,South,West,-1,6,11,20,-1,175,-1,South,174
6,6,South,False,True,True,True,1,1,10,4,13,4,25,6,Stop,South,North,South,-1,6,9,20,-1,174,-1,East,173
7,6,East,False,True,True,True,1,1,10,4,13,3,25,5,Stop,South,South,North,-1,5,9,18,-1,173,-1,East,172
8,6,East,False,True,True,True,1,1,11,4,14,3,25,6,Stop,East,East,South,-1,5,9,18,-1,172,-1,East,171
9,6,East,False,True,True,True,1,1,10,4,15,3,25,5,Stop,West,East,North,-1,3,9,16,-1,171,-1,South,170
9,5,South,False,True,True,True,1,1,10,3,16,3,25,6,Stop,South,East,South,-1,3,9,16,-1,170,-1,East,169
10,5,East,False,True,True,True,1,1,11,3,16,3,25,5,Stop,East,East,South,-1,3,8,16,-1,169,-1,East,168
11,5,East,False,True,True,True,1,1,11,3,17,3,25,4,Stop,East,East,South,-1,2,8,16,-1,168,-1,South,167
11,4,South,False,True,True,True,1,1,11,3,18,3,25,3,Stop,Stop,East,East,-1,1,8,16,-1,167,199,South,366
11,3,South,False,False,True,True,1,1,3,1,18,4,26,3,Stop,Stop,North,East,-1,-1,8,15,-1,366,-1,North,365
11,4,North,False,False,True,True,1,1,3,1,18,3,26,3,Stop,Stop,South,East,-1,-1,8,17,-1,365,-1,North,364
11,5,North,False,False,True,True,1,1,3,1,18,4,27,3,Stop,Stop,North,North,-1,-1,8,17,-1,364,-1,North,363
11,6,North,False,False,True,True,1,1,3,1,19,4,27,4,Stop,Stop,East,East,-1,-1,10,19,-1,363,-1,North,362
11,7,North,False,False,True,True,1,1,3,1,20,4,28,4,Stop,Stop,East,West,-1,-1,12,19,-1,362,-1,North,361
11,8,North,False,False,True,True,1,1,3,1,20,4,27,4,Stop,Stop,East,West,-1,-1,13,19,-1,361,-1,North,360
11,9,North,False,False,True,True,1,1,3,1,20,4,26,4,Stop,Stop,East,East,-1,-1,14,21,-1,360,-1,North,359
11,10,North,False,False,True,True,1,1,3,1,20,4,27,4,Stop,Stop,East,West,-1,-1,15,21,-1,359,-1,North,358
11,11,North,False,False,True,True,1,1,3,1,20,5,26,4,Stop,Stop,North,North,-1,-1,15,21,-1,358,-1,North,357
11,12,North,False,False,True,True,1,1,3,1,20,4,26,5,Stop,Stop,South,South,-1,-1,17,23,-1,357,-1,East,356
12,12,East,False,False,True,True,1,1,3,1,19,4,26,4,Stop,Stop,West,East,-1,-1,15,23,-1,356,-1,East,355
13,12,East,False,False,True,True,1,1,3,1,19,4,27,4,Stop,Stop,West,South,-1,-1,14,23,-1,355,-1,South,354
13,11,South,False,False,True,True,1,1,3,1,19,3,27,3,Stop,Stop,South,South,-1,-1,14,22,-1,354,-1,South,353
13,10,South,False,False,True,True,1,1,3,1,19,4,27,3,Stop,Stop,North,North,-1,-1,12,20,-1,353,-1,South,352
13,9,South,False,False,True,True,1,1,3,1,19,4,27,4,Stop,Stop,North,East,-1,-1,11,20,-1,352,-1,South,351
13,8,South,False,False,True,True,1,1,3,1,18,4,28,4,Stop,Stop,West,South,-1,-1,9,20,-1,351,-1,South,350
13,7,South,False,False,True,True,1,1,3,1,18,3,28,3,Stop,Stop,South,South,-1,-1,9,20,-1,350,-1,South,349
13,6,South,False,False,True,True,1,1,3,1,18,4,28,2,Stop,Stop,North,West,-1,-1,7,18,-1,349,-1,South,348
13,5,South,False,False,True,True,1,1,3,1,19,4,27,2,Stop,Stop,East,North,-1,-1,7,16,-1,348,-1,South,347
13,4,South,False,False,True,True,1,1,3,1,19,4,27,3,Stop,Stop,East,East,-1,-1,6,16,-1,347,-1,East,346
14,4,East,False,False,True,True,1,1,3,1,19,5,28,3,Stop,Stop,North,East,-1,-1,6,15,-1,346,-1,East,345
15,4,East,False,False,True,True,1,1,3,1,20,5,28,3,Stop,Stop,East,East,-1,-1,6,14,-1,345,-1,East,344
16,4,East,False,False,True,True,1,1,3,1,20,6,28,3,Stop,Stop,North,East,-1,-1,6,13,-1,344,-1,East,343
17,4,East,False,False,True,True,1,1,3,1,21,6,28,3,Stop,Stop,East,West,-1,-1,6,11,-1,343,-1,East,342
18,4,East,False,False,True,True,1,1,3,1,20,6,27,3,Stop,Stop,West,West,-1,-1,4,10,-1,342,-1,East,341
19,4,East,False,False,True,True,1,1,3,1,19,6,27,3,Stop,Stop,West,East,-1,-1,2,10,-1,341,-1,North,340
19,5,North,False,False,True,True,1,1,3,1,20,6,28,3,Stop,Stop,East,North,-1,-1,2,10,-1,340,-1,North,339
19,6,North,False,False,True,True,1,1,3,1,20,5,28,4,Stop,Stop,South,North,-1,-1,2,11,-1,339,-1,East,338
20,6,East,False,False,False,True,1,1,3,1,5,1,28,4,Stop,Stop,Stop,South,-1,-1,-1,11,-1,538,-1,East,537
21,6,East,False,False,False,True,1,1,3,1,5,1,28,3,Stop,Stop,Stop,West,-1,-1,-1,9,-1,537,-1,East,536
22,6,East,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,East,-1,-1,-1,9,-1,536,-1,East,535
23,6,East,False,False,False,True,1,1,3,1,5,1,28,3,Stop,Stop,Stop,West,-1,-1,-1,7,-1,535,-1,East,534
24,6,East,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,East,-1,-1,-1,7,-1,534,-1,East,533
25,6,East,False,False,False,True,1,1,3,1,5,1,28,3,Stop,Stop,Stop,South,-1,-1,-1,7,-1,533,-1,East,532
26,6,East,False,False,False,True,1,1,3,1,5,1,28,2,Stop,Stop,Stop,West,-1,-1,-1,5,-1,532,-1,East,531
27,6,East,False,False,False,True,1,1,3,1,5,1,27,2,Stop,Stop,Stop,North,-1,-1,-1,3,-1,531,-1,South,530
27,5,South,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,West,-1,-1,-1,3,-1,530,-1,South,529
27,4,South,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,North,-1,-1,-1,1,-1,529,-1,South,528
27,3,South,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,North,-1,-1,-1,2,-1,528,-1,South,527
27,2,South,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,West,-1,-1,-1,4,-1,527,-1,Stop,526
27,2,South,False,False,False,True,1,1,3,1,5,1,25,4,Stop,Stop,Stop,West,-1,-1,-1,4,-1,526,-1,Stop,525
27,2,South,False,False,False,True,1,1,3,1,5,1,25,4,Stop,Stop,Stop,East,-1,-1,-1,3,-1,525,-1,North,524
27,3,North,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,East,-1,-1,-1,2,-1,524,-1,West,523
26,3,West,False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,East,-1,-1,-1,2,-1,523,-1,West,522
25,3,West,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,East,-1,-1,-1,3,-1,522,-1,North,521
25,4,North,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,South,-1,-1,-1,3,-1,521,-1,East,520
26,4,East,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,West,-1,-1,-1,1,-1,520,-1,East,519
27,4,East,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,West,-1,-1,-1,2,-1,519,-1,South,518
27,3,South,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,West,-1,-1,-1,1,-1,518,-1,South,517
27,2,South,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,West,-1,-1,-1,2,-1,517,-1,Stop,516
27,2,South,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,West,-1,-1,-1,2,-1,516,-1,North,515
27,3,North,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,North,-1,-1,-1,2,-1,515,-1,North,514
1,11,Stop,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,0,-1,Stop,-1
1,11,Stop,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-1,-1,Stop,-2
1,11,Stop,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-2,-1,South,-3
1,10,South,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,10,6,8,17,13,-3,-1,South,-4
1,9,South,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,9,5,9,16,12,-4,-1,East,-5
2,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,8,4,8,15,11,-5,-1,East,-6
3,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,7,3,7,14,10,-6,-1,East,-7
4,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,6,2,6,13,9,-7,-1,East,-8
5,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,5,1,5,12,8,-8,199,East,191
6,9,East,True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,4,-1,4,11,7,191,-1,North,190
6,10,North,True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,5,-1,3,12,8,190,-1,North,189
6,11,North,True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,6,-1,2,13,9,189,-1,East,188
7,11,East,True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,7,-1,1,12,8,188,199,East,387
8,11,East,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,11,7,387,-1,East,386
9,11,East,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,10,6,386,-1,East,385
10,11,East,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,9,5,385,-1,South,384
10,10,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,8,4,384,-1,South,383
10,9,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,7,3,383,-1,South,382
10,8,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,7,-1,-1,6,2,382,-1,South,381
10,7,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,6,-1,-1,5,1,381,99,South,480
10,6,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,5,-1,-1,4,8,480,-1,South,479
10,5,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,4,-1,-1,5,9,479,-1,West,478
9,5,West,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,3,-1,-1,6,10,478,-1,West,477
8,5,West,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,2,-1,-1,7,11,477,-1,West,476
7,5,West,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,1,-1,-1,8,12,476,199,West,675
6,5,West,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,9,13,675,-1,East,674
7,5,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,8,12,674,-1,East,673
8,5,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,11,673,-1,East,672
9,5,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,10,672,-1,North,671
9,6,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,5,9,671,-1,North,670
9,7,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,8,670,-1,North,669
9,8,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,7,669,-1,East,668
10,8,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,6,668,-1,Stop,667
10,8,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,6,667,-1,North,666
10,9,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,5,666,-1,North,665
10,10,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,8,4,665,-1,East,664
11,10,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,3,664,-1,Stop,663
11,10,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,3,663,-1,Stop,662
11,10,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,3,662,-1,North,661
11,11,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,8,4,661,-1,East,660
12,11,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,7,3,660,-1,East,659
13,11,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,2,659,-1,East,658
14,11,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,5,1,658,99,South,757
14,10,South,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,4,-1,757,-1,South,756
14,9,South,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,756,-1,South,755
14,8,South,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,2,-1,755,-1,South,754
14,7,South,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,754,199,South,953
1,11,Stop,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,0,-1,Stop,-1
1,11,Stop,True,True,True,True,6,5,6,8,8,11,14,6,Stop,South,Stop,North,11,8,7,17,14,-1,-1,Stop,-2
1,11,Stop,True,True,True,True,6,4,5,8,9,11,14,7,South,West,East,East,12,7,8,18,14,-2,-1,South,-3
1,10,South,True,True,True,True,6,3,4,8,8,11,15,7,South,West,West,East,12,5,8,18,13,-3,-1,South,-4
1,9,South,True,True,True,True,6,4,3,8,8,11,16,7,North,West,West,East,10,3,9,17,12,-4,-1,East,-5
2,9,East,True,True,True,True,7,4,3,8,9,11,16,7,East,West,East,East,10,2,9,16,11,-5,-1,East,-6
3,9,East,True,True,True,True,8,4,3,7,8,11,16,7,East,South,West,North,10,2,7,14,10,-6,-1,South,-7
3,8,South,True,True,True,True,8,3,2,7,8,11,16,8,South,West,West,North,10,2,8,13,9,-7,-1,South,-8
3,7,South,True,False,True,True,8,3,3,1,8,11,16,8,South,Stop,West,West,9,-1,9,13,8,192,-1,East,191
4,7,East,True,False,True,True,9,3,3,1,8,11,15,8,East,Stop,West,West,9,-1,8,12,7,191,-1,East,190
5,7,East,True,False,True,True,9,4,3,1,9,11,15,8,North,Stop,East,South,7,-1,8,10,6,190,-1,North,189
5,8,North,True,False,True,True,9,4,3,1,8,11,15,7,North,Stop,West,East,8,-1,6,12,7,189,-1,North,188
5,9,North,True,False,True,True,10,4,3,1,9,11,16,7,East,Stop,East,East,10,-1,6,14,8,188,-1,North,187
5,10,North,True,False,True,True,11,4,3,1,9,11,17,7,East,Stop,East,North,12,-1,5,14,9,187,-1,East,186
6,10,East,True,False,True,True,11,5,3,1,9,11,17,8,North,Stop,East,North,10,-1,4,12,8,186,-1,Stop,185
6,10,East,True,False,True,True,11,5,3,1,9,11,17,9,North,Stop,East,East,10,-1,4,13,8,185,-1,North,184
6,11,North,True,False,True,True,12,5,3,1,10,11,18,9,East,Stop,East,North,12,-1,4,13,9,184,-1,East,183
7,11,East,True,False,True,True,13,5,3,1,11,11,18,10,East,Stop,East,North,12,-1,4,12,8,183,-1,East,182
8,11,East,True,False,True,True,14,5,3,1,12,11,18,10,East,Stop,East,North,12,-1,4,10,7,182,-1,East,181
9,11,East,True,False,True,True,13,5,3,1,13,11,18,11,West,Stop,East,North,10,-1,4,9,6,181,-1,East,180
10,11,East,True,False,True,True,13,4,3,1,13,11,18,11,South,Stop,East,South,10,-1,3,9,5,180,-1,East,179
11,11,East,True,False,True,True,14,4,3,1,12,11,18,10,East,Stop,Stop,South,10,-1,1,9,4,179,199,East,378
12,11,East,True,False,False,True,14,4,3,1,5,1,18,9,East,Stop,Stop,North,9,-1,-1,7,3,378,-1,East,377
13,11,East,True,False,False,True,14,4,3,1,5,1,18,10,East,Stop,Stop,North,8,-1,-1,5,2,377,-1,East,376
14,11,East,True,False,False,True,14,4,3,1,5,1,18,11,East,Stop,Stop,North,7,-1,-1,4,1,376,99,South,475
14,10,South,True,False,False,True,13,4,3,1,5,1,18,11,West,Stop,Stop,South,7,-1,-1,4,8,475,-1,South,474
14,9,South,True,False,False,True,13,4,3,1,5,1,18,10,West,Stop,Stop,South,6,-1,-1,5,7,474,-1,East,473
15,9,East,True,False,False,True,13,4,3,1,5,1,18,10,West,Stop,Stop,South,7,-1,-1,3,8,473,-1,East,472
16,9,East,True,False,False,True,13,5,3,1,5,1,18,9,North,Stop,Stop,South,7,-1,-1,3,9,472,-1,East,471
17,9,East,True,False,False,True,14,5,3,1,5,1,18,8,East,Stop,Stop,Stop,7,-1,-1,1,10,471,199,East,670
18,9,East,True,False,False,False,14,6,3,1,5,1,7,1,North,Stop,Stop,Stop,7,-1,-1,-1,11,670,-1,South,669
18,8,South,True,False,False,False,14,7,3,1,5,1,7,1,North,Stop,Stop,Stop,5,-1,-1,-1,10,669,-1,South,668
18,7,South,True,False,False,False,14,6,3,1,5,1,7,1,South,Stop,Stop,Stop,5,-1,-1,-1,9,668,-1,West,667
17,7,West,True,False,False,False,14,6,3,1,5,1,7,1,South,Stop,Stop,Stop,4,-1,-1,-1,8,667,-1,West,666
16,7,West,True,False,False,False,14,7,3,1,5,1,7,1,North,Stop,Stop,Stop,2,-1,-1,-1,7,666,-1,West,665
15,7,West,True,False,False,False,14,7,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,6,665,199,West,864
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,0,-1,Stop,-1
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,-1,-1,Stop,-2
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,-2,-1,South,-3
4,11,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,13,11,16,20,1,-3,-1,South,-4
4,10,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,12,10,17,19,1,-4,99,East,95
5,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,11,9,16,18,1,95,99,East,194
6,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,10,8,15,17,1,194,99,East,293
7,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,9,7,14,16,1,293,-1,East,292
8,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,6,13,15,1,292,-1,East,291
9,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,7,5,12,14,1,291,99,East,390
10,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,4,11,13,1,390,99,East,489
11,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,9,3,10,12,1,489,-1,South,488
11,9,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,2,11,11,1,488,99,South,587
11,8,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,7,1,12,12,1,587,199,South,786
11,7,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,6,-1,13,13,1,786,-1,South,785
11,6,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,5,-1,14,14,1,785,99,South,884
11,5,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,4,-1,15,15,1,884,99,South,983
11,4,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,3,-1,16,16,1,983,-1,South,982
11,3,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,2,-1,17,17,1,982,99,West,1081
10,3,West,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,1,-1,18,18,1,1081,199,West,1280
9,3,West,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,19,19,1,1280,-1,East,1279
10,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,18,18,1,1279,-1,East,1278
11,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,17,17,2,1278,-1,East,1277
12,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,16,16,1,1277,-1,East,1276
13,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,15,15,2,1276,-1,East,1275
14,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,14,14,2,1275,-1,East,1274
15,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,13,13,1,1274,-1,East,1273
16,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,12,1,1273,99,East,1372
17,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,11,1,1372,99,East,1471
18,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,10,1,1471,99,East,1570
19,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,9,9,1,1570,99,East,1669
20,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,8,1,1669,-1,East,1668
21,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,7,1,1668,-1,East,1667
22,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,6,1,1667,-1,East,1666
23,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,13,7,2,1666,-1,North,1665
23,4,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,6,1,1665,-1,North,1664
23,5,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,5,1,1664,-1,North,1663
23,6,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,4,2,1663,-1,North,1662
23,7,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,9,3,1,1662,-1,North,1661
23,8,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,8,2,1,1661,-1,North,1660
