@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R31,33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.Randomize-S5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Center-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RemoveUseless -M 99.0-Fweka.filters.unsupervised.instance.RemoveDuplicates-Fweka.filters.unsupervised.instance.Randomize -S 5-Fweka.filters.unsupervised.attribute.Normalize -S 1.0 -T 0.0-Fweka.filters.unsupervised.attribute.Center'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute is_North_Valid {True,False}
@attribute is_South_Valid {True,False}
@attribute is_East_Valid {True,False}
@attribute is_West_Valid {True,False}
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x numeric
@attribute ghost_1_position_y numeric
@attribute ghost_2_position_x numeric
@attribute ghost_2_position_y numeric
@attribute ghost_3_position_x numeric
@attribute ghost_3_position_y numeric
@attribute ghost_4_position_x numeric
@attribute ghost_4_position_y numeric
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance numeric
@attribute ghost_2_distance numeric
@attribute ghost_3_distance numeric
@attribute ghost_4_distance numeric
@attribute pac_dots_distance numeric
@attribute score numeric
@attribute next_action {North,South,East,West,Stop}

@data
-0.051032,0.060825,True,True,True,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.00381,-0.074734,0.221619,-0.144082,Stop,Stop,East,East,-0.228658,-0.25326,-0.03468,0.21582,-0.112941,366,North
0.407302,-0.339175,False,True,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.121619,-0.286939,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.311958,-0.112941,543,South
0.198968,-0.272508,False,False,True,True,East,True,True,True,True,0.726825,0.617024,0.403651,0.617738,-0.059365,0.454678,-0.178381,0.570204,East,East,East,East,0.407706,0.323663,0.137734,-0.061958,-0.112941,-5,East
0.115635,0.394159,True,False,True,True,South,True,False,False,True,0.476825,0.617024,-0.346349,-0.257262,-0.50381,-0.368852,-0.178381,0.570204,West,Stop,Stop,East,-0.001385,-0.25326,-0.345025,-0.256402,-0.112941,369,East
-0.009365,-0.272508,True,True,True,True,East,True,True,True,True,0.643492,-0.070476,0.486984,0.117738,0.440635,0.16056,0.121619,0.213061,South,East,South,East,-0.092294,-0.060952,0.241182,0.104709,0.004706,883,East
-0.259365,-0.072508,True,True,True,True,South,False,True,True,True,-0.273175,-0.257976,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,0.208278,0.172217,0.243598,-0.112941,175,South
0.073968,0.194159,False,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,0.042913,0.171619,-0.286939,Stop,Stop,North,West,-0.228658,-0.25326,-0.172611,0.160265,-0.112941,361,South
-0.051032,0.127492,True,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.00381,-0.01591,0.071619,-0.286939,Stop,Stop,East,North,-0.228658,-0.25326,-0.03468,0.160265,-0.112941,345,East
0.032302,0.060825,True,True,True,True,Stop,True,True,True,True,0.060159,0.054524,-0.179683,0.430238,-0.059365,-0.074734,-0.328381,0.355918,Stop,Stop,Stop,Stop,0.316797,0.131355,-0.138128,-0.256402,0.357647,-2,East
-0.051032,-0.005841,True,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.49619,0.219384,0.021619,-0.001224,Stop,Stop,South,North,-0.228658,-0.25326,0.2067,-0.03418,0.004706,2566,East
-0.092698,-0.339175,True,True,True,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.00381,0.101737,0.171619,-0.144082,Stop,Stop,North,East,-0.228658,-0.25326,0.034286,0.104709,-0.112941,353,North
0.115635,-0.005841,True,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.49619,0.278207,0.021619,0.141633,Stop,Stop,North,North,-0.228658,-0.25326,0.103251,-0.145291,0.063529,2562,East
0.198968,-0.005841,True,True,True,True,North,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,0.273968,0.219384,-0.628381,-0.429796,Stop,Stop,South,Stop,-0.228658,-0.25326,-0.138128,-0.367513,0.004706,3942,North
0.073968,0.260825,True,True,True,True,North,True,True,True,True,0.143492,0.054524,-0.346349,0.492738,-0.114921,0.16056,-0.378381,0.355918,South,North,North,South,0.45316,0.169817,-0.172611,-0.256402,0.475294,-5,West
-0.426032,0.060825,True,True,False,False,South,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.044069,0.439048,0.379113,0.410265,-0.112941,-9,South
-0.009365,0.127492,True,True,False,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,0.068768,0.160265,-0.112941,360,North
-0.092698,-0.272508,True,True,True,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,0.101737,0.221619,-0.144082,Stop,Stop,West,South,-0.228658,-0.25326,-0.03468,0.104709,-0.112941,352,North
0.073968,0.060825,True,True,True,True,East,True,True,True,True,0.060159,0.117024,-0.263016,0.430238,-0.114921,-0.01591,-0.328381,0.427347,North,West,North,West,0.316797,0.208278,-0.172611,-0.228624,0.298824,-2,North
0.115635,-0.205841,True,True,True,True,South,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.207094,-0.006402,-0.112941,349,East
0.365635,-0.005841,True,True,True,True,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.121619,0.141633,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.28418,0.004706,3355,South
-0.259365,0.127492,True,True,True,True,East,True,True,True,True,0.393492,-0.132976,0.320317,0.117738,0.273968,0.278207,0.121619,0.141633,Stop,Stop,Stop,Stop,0.362251,0.169817,0.2067,0.188042,0.004706,94,East
-0.217698,-0.205841,True,False,True,True,South,False,True,True,True,-0.273175,-0.257976,-0.096349,-0.132262,0.051746,-0.074734,0.171619,-0.286939,Stop,West,East,East,-0.228658,-0.099414,-0.000197,0.243598,-0.112941,162,West
-0.259365,-0.205841,True,True,True,True,South,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,-0.074734,-0.628381,-0.429796,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.03468,-0.367513,0.887059,579,East
0.157302,0.394159,False,False,True,True,West,True,True,False,False,0.476825,0.617024,0.486984,0.617738,-0.50381,-0.368852,-0.628381,-0.429796,Stop,Stop,Stop,Stop,0.044069,-0.137875,-0.345025,-0.367513,-0.112941,364,West
0.073968,0.127492,True,True,True,False,South,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.000197,0.104709,-0.112941,356,South
0.157302,-0.205841,False,False,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.241576,-0.03418,-0.112941,345,East
-0.259365,-0.072508,True,True,True,True,North,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.137749,0.208278,0.172217,0.243598,-0.112941,-19,North
0.323968,-0.205841,False,True,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.145291,-0.112941,544,East
-0.301032,-0.272508,True,True,True,True,East,False,True,True,True,-0.273175,-0.257976,0.236984,-0.132262,-0.00381,-0.01591,0.221619,-0.21551,Stop,South,South,South,-0.228658,0.092894,0.103251,0.271376,-0.112941,181,East
-0.426032,0.460825,True,True,True,False,South,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.316797,0.669817,0.58601,0.576931,-0.112941,-5,South
-0.051032,-0.139175,True,True,True,True,North,False,True,True,True,-0.273175,-0.257976,0.403651,0.117738,0.49619,0.219384,0.021619,0.28449,Stop,South,South,South,-0.228658,-0.137875,0.275665,0.021376,0.004706,1774,East
0.282302,0.527492,False,False,True,True,West,True,True,True,True,0.560159,0.617024,0.486984,0.742738,-0.114921,0.572325,-0.128381,0.570204,East,East,West,West,0.225887,-0.022491,-0.103645,-0.228624,-0.112941,-25,West
0.157302,-0.205841,False,False,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.028381,-0.21551,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.200847,-0.112941,530,East
-0.009365,-0.272508,True,True,False,True,East,False,True,True,True,-0.273175,-0.257976,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.137875,-0.069163,0.104709,-0.112941,170,South
-0.051032,0.127492,True,True,True,True,South,True,True,True,True,0.143492,0.242024,-0.096349,-0.132262,0.162857,-0.074734,0.321619,-0.21551,North,West,North,South,0.089524,0.24674,0.103251,0.299153,-0.112941,-25,South
0.240635,0.527492,False,False,True,True,West,True,True,True,True,0.476825,0.617024,0.486984,0.617738,-0.00381,0.454678,-0.128381,0.570204,Stop,Stop,Stop,Stop,0.225887,0.015971,-0.138128,-0.28418,-0.112941,-26,West
0.073968,-0.205841,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.028381,-0.21551,Stop,Stop,Stop,East,-0.228658,-0.25326,-0.345025,-0.089735,-0.112941,535,South
-0.009365,-0.339175,True,True,True,True,West,True,True,True,True,0.560159,-0.132976,0.403651,0.180238,0.49619,0.16056,0.121619,0.355918,Stop,West,East,North,-0.137749,-0.022491,0.310148,0.188042,0.004706,1180,South
-0.176032,0.060825,True,True,True,True,South,True,True,True,True,0.393492,-0.132976,0.320317,0.117738,0.273968,0.278207,0.121619,0.141633,Stop,Stop,Stop,Stop,0.225887,0.054432,0.172217,0.104709,0.004706,391,South
0.323968,-0.005841,True,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.49619,0.278207,-0.028381,0.070204,Stop,Stop,East,South,-0.228658,-0.25326,-0.069163,-0.28418,0.004706,2857,East
0.115635,-0.272508,True,True,False,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.021619,-0.144082,Stop,Stop,Stop,South,-0.228658,-0.25326,-0.345025,-0.145291,-0.112941,533,Stop
-0.176032,0.594159,False,False,True,True,East,True,True,True,True,0.060159,0.179524,0.320317,-0.007262,0.162857,-0.074734,0.171619,0.070204,East,North,East,West,0.362251,0.439048,0.448079,0.354709,-0.112941,-7,East
0.240635,-0.139175,True,True,True,True,West,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,0.218413,0.278207,-0.628381,-0.429796,Stop,Stop,West,Stop,-0.228658,-0.25326,-0.103645,-0.367513,0.004706,3745,West
0.282302,-0.005841,True,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.440635,0.278207,-0.028381,0.141633,Stop,Stop,West,South,-0.228658,-0.25326,-0.069163,-0.28418,0.004706,2758,East
-0.426032,0.594159,False,True,True,False,Stop,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.407706,0.74674,0.654975,0.632487,-0.112941,-1,South
-0.217698,-0.139175,True,True,False,True,North,True,True,True,True,0.143492,0.179524,-0.013016,-0.132262,0.107302,-0.074734,0.271619,-0.286939,Stop,West,East,West,-0.137749,-0.022491,0.068768,0.299153,-0.112941,-35,North
0.198968,-0.139175,True,True,True,True,West,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,0.218413,0.278207,-0.628381,-0.429796,Stop,Stop,West,Stop,-0.228658,-0.25326,-0.069163,-0.367513,0.004706,3844,North
0.157302,-0.272508,False,True,True,False,North,True,True,True,True,0.643492,0.617024,0.320317,0.617738,-0.114921,0.454678,-0.228381,0.570204,East,West,West,East,0.407706,0.323663,0.137734,-0.03418,-0.112941,-4,East
0.448968,-0.072508,True,True,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.121619,0.141633,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.311958,0.004706,3652,North
0.198968,-0.205841,False,False,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.276059,-0.061958,-0.112941,344,East
-0.384365,-0.205841,False,True,True,True,East,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.089524,0.24674,0.2067,0.326931,-0.112941,-16,East
-0.426032,0.327492,True,True,True,False,South,True,True,True,True,0.143492,0.179524,0.236984,-0.007262,0.051746,-0.074734,0.271619,0.141633,South,North,West,West,0.316797,0.477509,0.448079,0.438042,-0.112941,-5,South
-0.217698,-0.072508,True,True,False,True,North,False,True,True,True,-0.273175,-0.257976,-0.013016,-0.132262,0.051746,-0.074734,0.271619,-0.286939,Stop,West,West,West,-0.228658,0.015971,0.068768,0.299153,-0.112941,164,South
0.282302,-0.272508,True,True,True,True,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.021619,-0.144082,Stop,Stop,Stop,South,-0.228658,-0.25326,-0.345025,-0.256402,-0.112941,526,East
0.073968,-0.205841,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.071619,-0.21551,Stop,Stop,Stop,East,-0.228658,-0.25326,-0.345025,-0.03418,-0.112941,553,East
0.073968,-0.072508,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.021619,-0.286939,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.006402,-0.112941,557,North
0.573968,-0.205841,True,True,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.311958,-0.112941,535,North
0.365635,-0.272508,True,True,False,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.021619,-0.286939,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.256402,-0.112941,524,South
0.282302,0.060825,True,True,True,True,East,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,0.273968,0.16056,-0.628381,-0.429796,Stop,Stop,South,Stop,-0.228658,-0.25326,-0.276059,-0.367513,0.063529,4139,North
-0.301032,0.194159,False,True,True,True,Stop,True,True,True,True,0.393492,-0.132976,0.320317,0.117738,0.273968,0.278207,0.121619,0.141633,Stop,Stop,Stop,Stop,0.45316,0.24674,0.2067,0.243598,0.063529,-3,Stop
0.115635,-0.405841,False,False,True,True,Stop,True,True,True,True,0.476825,0.617024,0.486984,0.617738,-0.00381,0.454678,-0.128381,0.570204,Stop,Stop,Stop,Stop,0.544069,0.285201,0.103251,0.076931,-0.112941,-1,East
0.073968,0.127492,True,True,True,False,South,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.00381,0.042913,0.121619,-0.286939,Stop,Stop,East,West,-0.228658,-0.25326,-0.172611,0.104709,-0.112941,360,South
0.073968,-0.139175,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.071619,-0.286939,Stop,Stop,Stop,North,-0.228658,-0.25326,-0.345025,-0.03418,-0.112941,554,South
-0.134365,-0.139175,True,True,True,True,West,True,True,False,False,0.060159,0.117024,0.070317,0.555238,-0.50381,-0.368852,-0.628381,-0.429796,South,North,Stop,Stop,-0.04684,0.054432,-0.345025,-0.367513,0.651765,376,West
0.198968,0.394159,False,False,True,True,East,True,True,False,True,0.476825,0.617024,0.486984,0.617738,-0.50381,-0.368852,-0.128381,0.570204,Stop,Stop,Stop,Stop,0.089524,-0.099414,-0.345025,-0.311958,-0.112941,167,East
-0.051032,0.060825,True,True,True,True,South,True,True,True,True,0.143492,0.242024,-0.096349,-0.132262,0.107302,-0.074734,0.321619,-0.21551,North,West,West,North,0.044069,0.208278,0.034286,0.243598,-0.112941,-26,South
-0.009365,0.127492,True,True,False,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,0.068768,0.160265,-0.112941,356,North
0.157302,0.394159,False,False,True,True,East,True,False,False,True,0.560159,0.617024,-0.346349,-0.257262,-0.50381,-0.368852,-0.128381,0.570204,East,Stop,Stop,East,-0.001385,-0.25326,-0.345025,-0.28418,-0.112941,368,East
-0.009365,-0.272508,True,True,False,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.069163,0.104709,-0.112941,366,North
-0.092698,0.194159,True,True,True,True,West,True,True,True,False,0.060159,0.054524,-0.179683,0.430238,-0.059365,-0.074734,-0.628381,-0.429796,Stop,Stop,Stop,Stop,0.271342,-0.060952,0.034286,-0.367513,0.651765,191,West
-0.259365,-0.272508,True,True,False,True,East,False,True,True,True,-0.273175,-0.257976,0.236984,-0.069762,-0.059365,-0.01591,0.221619,-0.286939,Stop,North,West,South,-0.228658,0.015971,0.034286,0.243598,-0.112941,180,North
-0.009365,0.194159,False,True,True,True,East,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,-0.074734,0.271619,-0.286939,Stop,Stop,West,West,-0.228658,-0.25326,-0.03468,0.271376,-0.112941,363,East
0.407302,0.194159,True,True,False,False,North,True,True,True,True,0.726825,0.617024,0.486984,0.617738,-0.059365,0.572325,-0.128381,0.570204,South,East,West,East,0.316797,0.208278,0.137734,-0.145291,-0.112941,-17,North
-0.426032,0.194159,True,True,True,False,South,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.134978,0.515971,0.448079,0.46582,-0.112941,-9,South
0.282302,-0.339175,True,True,True,True,West,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.028381,-0.286939,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.311958,-0.112941,521,South
-0.426032,0.394159,True,True,True,False,South,True,True,True,True,0.143492,0.179524,0.236984,-0.007262,0.107302,-0.074734,0.221619,0.141633,South,North,West,East,0.362251,0.515971,0.517044,0.493598,-0.112941,-4,South
0.115635,-0.339175,True,True,True,True,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.071619,-0.21551,Stop,Stop,Stop,East,-0.228658,-0.25326,-0.345025,-0.117513,-0.112941,550,East
-0.426032,0.594159,False,True,True,False,Stop,True,True,True,True,0.060159,0.304524,0.320317,-0.132262,0.107302,-0.074734,0.271619,-0.001224,North,Stop,West,West,0.362251,0.74674,0.620493,0.604709,-0.112941,-1,East
-0.051032,-0.405841,True,False,True,True,West,False,True,True,True,-0.273175,-0.257976,0.403651,0.180238,0.49619,0.219384,0.071619,0.355918,Stop,East,North,South,-0.228658,0.054432,0.413596,0.188042,0.004706,1478,North
-0.301032,0.194159,False,True,True,True,Stop,True,True,True,True,0.393492,-0.132976,0.320317,0.117738,0.329524,0.219384,0.121619,0.28449,Stop,East,East,North,0.45316,0.24674,0.275665,0.160265,0.063529,-3,East
-0.009365,-0.205841,True,True,True,True,East,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,-0.074734,-0.628381,-0.429796,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.241576,-0.367513,0.534118,573,East
-0.051032,-0.072508,True,True,True,True,West,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.49619,0.219384,-0.028381,0.141633,Stop,Stop,East,South,-0.228658,-0.25326,0.241182,-0.089735,0.004706,2369,West
-0.092698,-0.072508,True,True,True,True,West,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.49619,0.278207,-0.028381,0.070204,Stop,Stop,North,East,-0.228658,-0.25326,0.310148,-0.03418,0.004706,2368,North
0.240635,-0.272508,False,False,True,True,East,True,True,True,True,0.476825,0.617024,0.486984,0.617738,-0.00381,0.454678,-0.128381,0.570204,Stop,Stop,Stop,Stop,0.589524,0.323663,0.137734,-0.061958,-0.112941,-6,East
0.407302,0.327492,True,True,False,False,North,True,True,True,True,0.643492,0.617024,0.570317,0.617738,-0.00381,0.513501,-0.128381,0.570204,West,East,East,East,0.271342,0.092894,-0.000197,-0.200847,-0.112941,-19,North
-0.426032,0.527492,True,True,False,False,South,True,True,True,True,0.060159,0.242024,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,0.362251,0.708278,0.620493,0.604709,-0.112941,-4,South
-0.301032,0.194159,False,True,True,True,Stop,True,True,True,True,0.393492,-0.132976,0.320317,0.117738,0.273968,0.278207,0.121619,0.141633,Stop,Stop,Stop,Stop,0.45316,0.24674,0.2067,0.243598,0.063529,0,Stop
0.240635,-0.272508,True,True,True,True,South,False,False,True,False,-0.273175,-0.257976,-0.346349,-0.257262,0.329524,0.219384,-0.628381,-0.429796,Stop,Stop,West,Stop,-0.228658,-0.25326,-0.000197,-0.367513,0.004706,3649,East
-0.426032,-0.072508,True,True,False,False,South,True,True,True,True,-0.023175,0.054524,0.320317,-0.069762,-0.00381,-0.01591,0.271619,0.070204,West,East,North,South,0.044069,0.323663,0.172217,0.354709,-0.112941,-11,South
-0.176032,-0.405841,False,False,True,True,East,False,True,True,True,-0.273175,-0.257976,0.070317,-0.132262,-0.00381,-0.01591,0.171619,-0.21551,Stop,Stop,North,West,-0.228658,-0.176337,0.068768,0.132487,-0.112941,156,East
0.073968,-0.072508,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.071619,-0.286939,Stop,Stop,Stop,East,-0.228658,-0.25326,-0.345025,0.021376,-0.112941,555,South
-0.009365,-0.005841,True,True,False,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.000197,0.104709,-0.112941,362,North
0.323968,-0.339175,True,True,True,True,West,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.078381,-0.286939,Stop,Stop,Stop,East,-0.228658,-0.25326,-0.345025,-0.311958,-0.112941,522,West
-0.176032,-0.005841,True,True,True,True,East,True,True,True,True,0.476825,-0.132976,0.570317,-0.069762,0.329524,0.278207,0.071619,0.141633,East,East,North,West,0.225887,0.24674,0.241182,0.049153,0.004706,291,South
0.240635,0.060825,True,True,True,True,North,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,0.273968,0.278207,0.121619,0.141633,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.172611,-0.173069,0.004706,2463,North
0.073968,-0.072508,True,True,True,False,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.028381,-0.21551,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.061958,-0.112941,537,South
0.365635,-0.339175,True,True,True,True,South,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,-0.028381,-0.286939,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.256402,-0.112941,523,West
-0.342698,-0.272508,True,True,True,True,East,False,True,True,True,-0.273175,-0.257976,0.236984,-0.069762,-0.00381,0.042913,0.271619,-0.21551,Stop,South,South,West,-0.228658,0.092894,0.172217,0.271376,-0.112941,182,East
0.240635,-0.205841,False,True,True,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,-0.25326,-0.345025,-0.089735,-0.112941,543,East
-0.051032,0.194159,True,True,True,True,West,True,True,True,False,0.060159,0.054524,-0.179683,0.430238,-0.059365,-0.074734,-0.628381,-0.429796,Stop,Stop,Stop,Stop,0.316797,-0.022491,-0.000197,-0.367513,0.592941,192,West
0.407302,0.127492,True,True,True,True,North,True,True,True,True,0.476825,0.617024,0.486984,0.617738,-0.00381,0.454678,-0.128381,0.570204,Stop,Stop,Stop,Stop,0.498615,0.24674,0.068768,-0.117513,-0.112941,-16,West
-0.134365,-0.205841,True,True,True,True,East,False,True,True,True,-0.273175,-0.257976,0.320317,-0.132262,0.162857,-0.074734,0.271619,-0.001224,Stop,Stop,Stop,Stop,-0.228658,0.015971,-0.000197,0.160265,-0.112941,174,East
-0.217698,0.127492,True,True,True,True,South,True,False,True,False,0.060159,0.054524,-0.346349,-0.257262,-0.059365,-0.074734,-0.628381,-0.429796,Stop,Stop,Stop,Stop,0.089524,-0.25326,0.103251,-0.367513,0.769412,385,South
0.115635,0.394159,True,False,True,True,West,True,True,False,False,0.476825,0.617024,0.486984,0.617738,-0.50381,-0.368852,-0.628381,-0.429796,Stop,Stop,Stop,Stop,-0.001385,-0.176337,-0.345025,-0.367513,-0.112941,363,West
0.073968,0.060825,True,True,True,False,South,False,False,True,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.059365,0.101737,0.071619,-0.21551,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.276059,0.021376,-0.112941,339,South
-0.259365,-0.339175,True,True,False,True,South,False,True,True,True,-0.273175,-0.257976,0.070317,-0.132262,0.051746,-0.074734,0.221619,-0.286939,Stop,East,West,West,-0.228658,-0.060952,0.103251,0.21582,-0.112941,159,South
-0.051032,0.194159,True,True,True,True,North,False,True,False,False,-0.273175,-0.257976,0.486984,0.492738,-0.50381,-0.368852,-0.628381,-0.429796,Stop,West,Stop,Stop,-0.228658,-0.060952,-0.345025,-0.367513,0.592941,563,East
-0.051032,0.260825,True,True,False,True,South,True,True,True,True,0.143492,0.117024,0.070317,-0.132262,0.218413,-0.133557,0.321619,-0.144082,South,West,West,South,0.271342,0.24674,0.241182,0.326931,-0.112941,-23,South
0.115635,-0.272508,True,True,False,True,East,False,False,False,True,-0.273175,-0.257976,-0.346349,-0.257262,-0.50381,-0.368852,0.021619,-0.21551,Stop,Stop,Stop,West,-0.228658,-0.25326,-0.345025,-0.173069,-0.112941,532,North
